"Argensola_Alejandra" "Argensola_Isabela" "Artieda_Amantes" "Bermudez_Lastimosa" "Bermudez_Laureada" "Cervantes_GallardoEspanol" "Cervantes_Numancia" "Cervantes_Tratos" "JCueva_Infamador" "JCueva_Principe" "JCueva_Saco" "Lasso_Constantinopla" "Lasso_Dido.restaurada" "Virues_Marcela" "Virues_Semirámis" "Virues_Tirano" "Cervantes_CasaCelos" "Cervantes_Urdemalas" "Duda_Jerusalem"
"he" 0.268604834887028 0.0467945718296678 0.0432105433725829 0.0169721656483367 0.0208159866777685 0.229039840877584 0.068054988430652 0.26699527623742 0.151273885350318 0 0.0960878517501716 0.0688784295718058 0.108554059921841 0.190857038989367 0.201935798342734 0.105273231888219 0.263193413416116 0.171406805485018 0.14587429441238
"quién" 0.118502133038395 0.0735343271609065 0.291671167764935 0.169721656483367 0.0555092978073827 0.126574648906033 0.068054988430652 0.130074621756692 0.18312101910828 0 0.0274536719286205 0.137756859143612 0.097698653929657 0.163591747705171 0.125339461040318 0.248827639008518 0.209205020920502 0.126968004062976 0.158559015665631
"tiene" 0.0948017064307158 0.127013837823384 0.0648158150588744 0.10183299389002 0.0832639467110741 0.126574648906033 0.142915475704369 0.225919079893202 0.159235668789809 0.0595789752416258 0.109814687714482 0.103317644357709 0.0868432479374729 0.190857038989367 0.0905229440846738 0.124413819504259 0.175462275610744 0.126968004062976 0.126847212532505
"son" 0.0790014220255965 0.106959021324955 0.129631630117749 0.144263408010862 0.159589231196225 0.114519920438792 0.176942969919695 0.102690490860546 0.0398089171974522 0.0595789752416258 0.0960878517501716 0.0803581678337734 0.130264871906209 0.136326456420976 0.153192674604833 0.162694994736338 0.155216628424889 0.120619603859827 0.13318957315913
"pecho" 0.197503555063991 0.187178287318671 0.0540131792157286 0.110319076714189 0.138773244518457 0.0602736423362064 0.18374846876276 0.157458752652838 0.0796178343949045 0.0794386336555011 0.0411805078929307 0.0688784295718058 0.0325662179765523 0.0908843042806507 0.11141285425806 0.181835582352378 0.12147388311513 0.0571356018283393 0.120504851905879
"dos" 0.165902986253753 0.160438531987432 0.248460624392352 0.0678886625933469 0.0138773244518457 0.0904104635043096 0.0476384919014564 0.164304785376874 0.119426751592357 0.0794386336555011 0.192175703500343 0.0573986913098381 0.108554059921841 0.0999727347087158 0.153192674604833 0.124413819504259 0.188959373734647 0.171406805485018 0.0697659668928775
"mil" 0.0948017064307158 0.0735343271609065 0.118828994274603 0.00848608282416836 0.0346933111296142 0.0843830992706889 0.1565264733905 0.184842883548983 0.0875796178343949 0.046339202965709 0.0411805078929307 0.126277120881644 0.0868432479374729 0.127238025992911 0.243715618689506 0.306249401856637 0.0877311378053718 0.139664804469274 0.0570812456396271
"soy" 0.0869015642281561 0.193863226151481 0.0972237225883116 0.0424304141208418 0.0346933111296142 0.204930383943102 0.0748604872737172 0.123228589032656 0.17515923566879 0.105918178207335 0.0960878517501716 0.172196073929514 0.0651324359531046 0.136326456420976 0.0348165169556438 0.162694994736338 0.188959373734647 0.222194007110208 0.190270818798757
"cuando" 0.102701848633275 0.233972859148339 0.237657988549206 0.118805159538357 0.0971412711629198 0.114519920438792 0.142915475704369 0.0684603272403642 0.0398089171974522 0 0.109814687714482 0 0.217108119843682 0.0908843042806507 0.11141285425806 0.143554407120299 0.101228235929275 0.101574403250381 0.126847212532505
"donde" 0.0948017064307158 0.0601644494952871 0.0756184509020201 0.135777325186694 0.180405217873994 0.0602736423362064 0.0272219953722608 0.0547682617922914 0.135350318471338 0.152257381173044 0.0960878517501716 0.126277120881644 0.206252713851498 0.181768608561301 0.104449550866931 0.153124700928319 0.114725334053179 0.0952260030472321 0.0951354093993785
"sea" 0.0316005688102386 0.0401096329968581 0.0324079075294372 0.0424304141208418 0.0485706355814599 0.0723283708034477 0.108887981489043 0.0547682617922914 0.310509554140127 0.397193168277506 0.192175703500343 0.103317644357709 0.0868432479374729 0.0817958738525857 0.104449550866931 0.0478514690400995 0.0877311378053718 0.139664804469274 0.0761083275195028
"gente" 0.237004266076789 0.233972859148339 0.0540131792157286 0.0424304141208418 0.0208159866777685 0.0602736423362064 0.0816659861167824 0.0889984254124735 0.0398089171974522 0.0595789752416258 0.288263555250515 0.137756859143612 0.260529743812419 0.0817958738525857 0.0696330339112875 0.143554407120299 0.020245647185855 0.0698324022346369 0.164901376292256
"fue" 0.102701848633275 0.140383715489003 0.22685535270606 0.0424304141208418 0.0902026089369969 0.0904104635043096 0.0612494895875868 0.0410761963442185 0.18312101910828 0.0794386336555011 0.109814687714482 0.172196073929514 0.151975683890578 0.0908843042806507 0.11141285425806 0.153124700928319 0.114725334053179 0.0698324022346369 0.139531933785755
"aquel" 0.173803128456312 0.0267397553312387 0.0216052716862915 0.254582484725051 0.46489036913683 0.0964378277379302 0.034027494215326 0.082152392688437 0.0636942675159236 0.0264795445518337 0.0686341798215511 0.0344392147859029 0.0542770299609205 0.0454421521403254 0.083559640693545 0.133984113312279 0.128222432177082 0.0571356018283393 0.177586097545506
"cosa" 0.0948017064307158 0.133698776656194 0.183644809333477 0.118805159538357 0.0763252844851513 0.126574648906033 0.068054988430652 0.082152392688437 0.191082802547771 0.132397722759169 0.0823610157858614 0.103317644357709 0.0759878419452888 0.109061165136781 0.0905229440846738 0.0574217628481194 0.107976784991227 0.196800406297613 0.0697659668928775
"mundo" 0.0553009954179175 0.020054816498429 0.0540131792157286 0.203665987780041 0.326117124618374 0.0542462781025857 0.0408329930583912 0.0410761963442185 0.0955414012738854 0.0860585197934595 0.123541523678792 0.137756859143612 0.0434216239687364 0.0999727347087158 0.16711928138709 0.143554407120299 0.0742340396814685 0.0952260030472321 0.0380541637597514
"señora" 0.0632011376204772 0.0534795106624774 0.0432105433725829 0.186693822131704 0.0971412711629198 0.132602013139654 0.0272219953722608 0.184842883548983 0.151273885350318 0.0132397722759169 0.0411805078929307 0.0803581678337734 0.162831089882762 0.154503317277106 0.139266067822575 0.105273231888219 0.020245647185855 0.101574403250381 0.0443965243863766
"será" 0.0790014220255965 0.147068654321813 0.0756184509020201 0.0678886625933469 0.0485706355814599 0.102465191971551 0.142915475704369 0.102690490860546 0.159235668789809 0 0.109814687714482 0.137756859143612 0.173686495874946 0.163591747705171 0.104449550866931 0.0574217628481194 0.0472398434336618 0.0698324022346369 0.114162491279254
"mano" 0.173803128456312 0.113643960157765 0.0432105433725829 0.00848608282416836 0.0832639467110741 0.126574648906033 0.102082482645978 0.123228589032656 0.103503184713376 0.0992982920693764 0.192175703500343 0.172196073929514 0.0542770299609205 0.0545305825683904 0.104449550866931 0.0765623504641593 0.107976784991227 0.133316404266125 0.0951354093993785
"dar" 0.0711012798230368 0.140383715489003 0.0648158150588744 0.0678886625933469 0.0971412711629198 0.138629377373275 0.108887981489043 0.102690490860546 0.143312101910828 0.119157950483252 0.164722031571723 0.0803581678337734 0.0325662179765523 0.0817958738525857 0.0974862474758025 0.0574217628481194 0.0404912943717101 0.101574403250381 0.0443965243863766
"tengo" 0.150102701848633 0.113643960157765 0.0432105433725829 0.0678886625933469 0.0346933111296142 0.114519920438792 0.108887981489043 0.150612719928801 0.135350318471338 0.0992982920693764 0.0686341798215511 0.0459189530478705 0.108554059921841 0.118149595564846 0.0487431237379013 0.114843525696239 0.0944796868673235 0.0888776028440833 0.0443965243863766
"hecho" 0.110601990835835 0.0935891436593355 0.0432105433725829 0.0254582484725051 0.0416319733555371 0.0783557350370683 0.0476384919014564 0.102690490860546 0.143312101910828 0.198596584138753 0.150995195607412 0.0803581678337734 0.119409465914025 0.0817958738525857 0.132302764431446 0.105273231888219 0.0674854906195168 0.101574403250381 0.0634236062662523
"puede" 0.0632011376204772 0.0869042048265258 0.0864210867451658 0.118805159538357 0.0624479600333056 0.102465191971551 0.102082482645978 0.0684603272403642 0.071656050955414 0.12577783662121 0.0960878517501716 0.0803581678337734 0.0434216239687364 0.190857038989367 0.125339461040318 0.105273231888219 0.128222432177082 0.0888776028440833 0.0443965243863766
"razón" 0.0474008532153579 0.167123470820242 0.118828994274603 0.0509164969450102 0.0208159866777685 0.0964378277379302 0.0748604872737172 0.0753063599644006 0.222929936305732 0 0.233356211393274 0.0114797382619676 0.119409465914025 0.163591747705171 0.0626697305201588 0.0669920566561393 0.0877311378053718 0.0698324022346369 0.0317118031331262
"manos" 0.205403697266551 0.167123470820242 0.0864210867451658 0.127291242362525 0.0485706355814599 0.114519920438792 0.176942969919695 0.0547682617922914 0.0477707006369427 0.0264795445518337 0.0823610157858614 0.0344392147859029 0.0217108119843682 0.0908843042806507 0.0626697305201588 0.0478514690400995 0.114725334053179 0.031742001015744 0.0634236062662523
"ojos" 0.0553009954179175 0.173808409653052 0.0540131792157286 0.381873727087576 0.138773244518457 0.0482189138689651 0.0612494895875868 0.0684603272403642 0.0238853503184713 0.0330994306897921 0.0549073438572409 0.0573986913098381 0.0108554059921841 0.0636190129964555 0.083559640693545 0.114843525696239 0.0742340396814685 0.0888776028440833 0.0634236062662523
"digo" 0.0790014220255965 0.147068654321813 0.22685535270606 0.0169721656483367 0.0346933111296142 0.0482189138689651 0.0748604872737172 0.0616142945163278 0.119426751592357 0.0529590891036674 0.0960878517501716 0.114797382619676 0.0651324359531046 0.172680178133236 0.0905229440846738 0.114843525696239 0.114725334053179 0.120619603859827 0.120504851905879
"también" 0.284405119292147 0.280767430978007 0.0216052716862915 0.10183299389002 0.0624479600333056 0.0180820927008619 0.129304478018239 0.0958444581365099 0.0398089171974522 0 0.0411805078929307 0.0459189530478705 0.0759878419452888 0.0545305825683904 0.0765963373024163 0.0478514690400995 0.020245647185855 0.0253936008125952 0.0761083275195028
"agora" 0.158002844051193 0.00668493883280968 0 0.339443312966735 0.152650568970303 0.120547284672413 0.0952769838029128 0.102690490860546 0.199044585987261 0.0728187475175427 0.0960878517501716 0.0114797382619676 0.0108554059921841 0 0 0 0.0809825887434202 0.101574403250381 0.00634236062662523
"veo" 0.0711012798230368 0.0467945718296678 0.108026358431457 0.135777325186694 0.0763252844851513 0.0964378277379302 0.108887981489043 0.0684603272403642 0.0796178343949045 0.0992982920693764 0.0549073438572409 0.0688784295718058 0.0651324359531046 0.163591747705171 0.104449550866931 0.0765623504641593 0.0809825887434202 0.10792280345353 0.0570812456396271
"has" 0.165902986253753 0.0601644494952871 0.0432105433725829 0.0509164969450102 0.0763252844851513 0.0964378277379302 0.102082482645978 0.164304785376874 0.17515923566879 0 0.0823610157858614 0.0688784295718058 0.0325662179765523 0.0817958738525857 0.118376157649189 0.0669920566561393 0.195707922796599 0.126968004062976 0.107820130652629
"todos" 0.0869015642281561 0.140383715489003 0.0108026358431457 0.127291242362525 0.14571190674438 0.0241094569344826 0.136109976861304 0.0616142945163278 0.0238853503184713 0.0992982920693764 0.0823610157858614 0.103317644357709 0.0434216239687364 0.118149595564846 0.118376157649189 0.0669920566561393 0.0472398434336618 0.101574403250381 0.0634236062662523
"contra" 0.0395007110127982 0.133698776656194 0.0540131792157286 0.356415478615071 0.14571190674438 0.0482189138689651 0.102082482645978 0.0136920654480728 0.071656050955414 0.0529590891036674 0.109814687714482 0.0573986913098381 0.0868432479374729 0.0817958738525857 0.0417798203467725 0.0287108814240597 0.0404912943717101 0.0126968004062976 0.0380541637597514
"muy" 0.102701848633275 0.0935891436593355 0.162039537647186 0.0594025797691785 0.00693866222592284 0.150684105840516 0.0476384919014564 0.164304785376874 0.0636942675159236 0.0661988613795843 0.0411805078929307 0.0688784295718058 0.0217108119843682 0.181768608561301 0.0487431237379013 0.105273231888219 0.114725334053179 0.152361604875571 0.082450688146128
"caso" 0.134302417443514 0.113643960157765 0.0540131792157286 0.00848608282416836 0.0346933111296142 0.0241094569344826 0.0408329930583912 0.0273841308961457 0.167197452229299 0.271415331656295 0.0549073438572409 0.0573986913098381 0.097698653929657 0.0727074434245206 0.125339461040318 0.0669920566561393 0.020245647185855 0.0380904012188928 0.0380541637597514
"nombre" 0.0869015642281561 0.127013837823384 0.140434265960894 0.186693822131704 0.0138773244518457 0.102465191971551 0.0272219953722608 0.102690490860546 0.071656050955414 0.0860585197934595 0.0960878517501716 0.091837906095741 0.108554059921841 0.00908843042806507 0.083559640693545 0.0765623504641593 0.0607369415575651 0.114271203656679 0.0697659668928775
"antes" 0.0869015642281561 0.180493348485861 0.0756184509020201 0.237610319076714 0.0832639467110741 0.0482189138689651 0.108887981489043 0.102690490860546 0.0398089171974522 0.0397193168277506 0.0274536719286205 0.0573986913098381 0.0434216239687364 0.0817958738525857 0.0487431237379013 0.0765623504641593 0.0134970981239034 0.0952260030472321 0.0761083275195028
"parte" 0.0790014220255965 0.120328898990574 0.0864210867451658 0.0424304141208418 0.0277546489036914 0.120547284672413 0.0748604872737172 0.0410761963442185 0.0955414012738854 0.0992982920693764 0.164722031571723 0.103317644357709 0.173686495874946 0.109061165136781 0.0696330339112875 0.0191405876160398 0.0809825887434202 0.0698324022346369 0.0887930487727532
"gloria" 0.0553009954179175 0.0534795106624774 0.0108026358431457 0.0763747454175153 0.180405217873994 0.0421915496353445 0.115693480332108 0.0684603272403642 0.111464968152866 0.0728187475175427 0.0686341798215511 0.114797382619676 0.097698653929657 0.0727074434245206 0.153192674604833 0.0478514690400995 0.020245647185855 0.0380904012188928 0.13318957315913
"sé" 0.126402275240954 0.0935891436593355 0.108026358431457 0.0594025797691785 0.0346933111296142 0.156711470074137 0.0612494895875868 0.19168891627302 0.0477707006369427 0 0.0411805078929307 0.0688784295718058 0.0868432479374729 0.109061165136781 0.0487431237379013 0.105273231888219 0.134970981239034 0.234890807516506 0.114162491279254
"sangre" 0.276504977089588 0.0401096329968581 0.0216052716862915 0.203665987780041 0.124895920066611 0.0180820927008619 0.136109976861304 0.0410761963442185 0.0238853503184713 0.0132397722759169 0 0.126277120881644 0.0217108119843682 0.0636190129964555 0.027853213564515 0.220116757584458 0.00674854906195168 0.0126968004062976 0.0253694425065009
"hacer" 0.102701848633275 0.0668493883280968 0.0756184509020201 0.118805159538357 0.0416319733555371 0.120547284672413 0.129304478018239 0.0958444581365099 0.167197452229299 0 0.164722031571723 0 0.0759878419452888 0.0817958738525857 0.0487431237379013 0.0478514690400995 0.168713726548792 0.177755205688167 0.139531933785755
"sino" 0.0869015642281561 0.0601644494952871 0.0540131792157286 0.118805159538357 0.173466555648071 0.0723283708034477 0.0408329930583912 0.136920654480728 0.0477707006369427 0 0.0411805078929307 0.0803581678337734 0.0542770299609205 0.0908843042806507 0.160155977995961 0.0669920566561393 0.0674854906195168 0.0444388014220416 0.0443965243863766
"otro" 0.0553009954179175 0.0601644494952871 0.0864210867451658 0.110319076714189 0.0763252844851513 0.120547284672413 0.0952769838029128 0.130074621756692 0.0557324840764331 0.0992982920693764 0.0411805078929307 0.0803581678337734 0.0759878419452888 0.0454421521403254 0.05570642712903 0.0765623504641593 0.0809825887434202 0.0825292026409345 0.13318957315913
