"Argensola_Alejandra" "Argensola_Isabela" "Artieda_Amantes" "Bermudez_Lastimosa" "Bermudez_Laureada" "Cervantes_CasaCelos" "Cervantes_GallardoEspanol" "Cervantes_Urdemalas" "JCueva_Principe" "JCueva_Saco" "Lasso_Constantinopla" "Lasso_Dido.restaurada" "Virues_Marcela" "Virues_Semirámis" "Cervantes_Numancia" "Cervantes_Tratos" "Duda_Jerusalem" "JCueva_Infamador" "Virues_Atila"
"hermosa" 0.0158002844051193 0.00668493883280968 0.0324079075294372 0.0169721656483367 0.0346933111296142 0.0337427453097584 0.0482189138689651 0.0825292026409345 0.00661988613795843 0.0137268359643102 0 0.0434216239687364 0.0454421521403254 0.0139266067822575 0 0.0616142945163278 0.0443965243863766 0.00796178343949045 0
"pensamiento" 0.0395007110127982 0.0133698776656194 0.0108026358431457 0.0254582484725051 0.0138773244518457 0.0539883924956134 0.0241094569344826 0.0253936008125952 0.0397193168277506 0.0411805078929307 0 0.0542770299609205 0.0181768608561301 0.0487431237379013 0.0544439907445216 0.0547682617922914 0.0570812456396271 0.0318471337579618 0.0669920566561393
"terrible" 0.00790014220255965 0.020054816498429 0.0108026358431457 0 0.00693866222592284 0.0269941962478067 0.0120547284672413 0.0126968004062976 0.119157950483252 0.0549073438572409 0.0573986913098381 0 0.0363537217122603 0.0487431237379013 0.034027494215326 0.0205380981721093 0.0380541637597514 0.0238853503184713 0.0287108814240597
"traidor" 0.181703270658872 0.00668493883280968 0 0 0 0.020245647185855 0.0120547284672413 0.00634840020314881 0 0.0274536719286205 0 0 0.145414886849041 0.027853213564515 0.0068054988430652 0.0136920654480728 0.0126847212532505 0 0.0669920566561393
"vano" 0.0632011376204772 0.0534795106624774 0 0.00848608282416836 0.0208159866777685 0.0337427453097584 0.0723283708034477 0.00634840020314881 0.0132397722759169 0 0.0344392147859029 0.0217108119843682 0.0454421521403254 0.0139266067822575 0.034027494215326 0.0684603272403642 0.0380541637597514 0.00796178343949045 0.0382811752320796
"aquesto" 0 0 0 0 0 0.0404912943717101 0.0421915496353445 0.0698324022346369 0.0330994306897921 0.0549073438572409 0.091837906095741 0.0759878419452888 0.0272652912841952 0 0 0 0.0253694425065009 0.00796178343949045 0
"contigo" 0.00790014220255965 0.0534795106624774 0.0216052716862915 0.0339443312966735 0.0277546489036914 0.0472398434336618 0.0421915496353445 0.00634840020314881 0.0264795445518337 0.0274536719286205 0.0344392147859029 0.0108554059921841 0.0272652912841952 0.027853213564515 0.034027494215326 0.0342301636201821 0.0317118031331262 0.0318471337579618 0.0287108814240597
"doy" 0.0158002844051193 0.00668493883280968 0.0432105433725829 0 0.0138773244518457 0.020245647185855 0.0421915496353445 0.0507872016251905 0.0397193168277506 0.0411805078929307 0.0344392147859029 0 0.0727074434245206 0.027853213564515 0.0136109976861304 0.0547682617922914 0.00634236062662523 0.0477707006369427 0.0669920566561393
"ocasión" 0.0158002844051193 0.0534795106624774 0.0540131792157286 0.0254582484725051 0 0.0269941962478067 0.0482189138689651 0.0190452006094464 0 0.0960878517501716 0.0114797382619676 0.0108554059921841 0.0545305825683904 0.0208899101733863 0.0612494895875868 0.116382556308619 0.0317118031331262 0.0875796178343949 0.0382811752320796
"parecer" 0.0237004266076789 0.00668493883280968 0.0432105433725829 0.00848608282416836 0.0346933111296142 0.0404912943717101 0.0180820927008619 0.0380904012188928 0.0330994306897921 0.0823610157858614 0.0459189530478705 0.0217108119843682 0.0181768608561301 0.0208899101733863 0.0272219953722608 0.0136920654480728 0.0126847212532505 0.0318471337579618 0
"persona" 0.0553009954179175 0.0467945718296678 0.0216052716862915 0.0169721656483367 0 0.0134970981239034 0.00602736423362064 0.031742001015744 0.046339202965709 0.0549073438572409 0.0459189530478705 0.0108554059921841 0.0272652912841952 0.0417798203467725 0 0.0136920654480728 0.00634236062662523 0.0159235668789809 0.0765623504641593
"à" 0 0 0 0 0 0 0 0 0.330994306897921 0 0 0 0 0 0 0 0 0 0
"clemencia" 0.0395007110127982 0.0133698776656194 0 0.0509164969450102 0.0624479600333056 0 0 0.0952260030472321 0.0330994306897921 0 0.0229594765239353 0.0108554059921841 0.0454421521403254 0 0.0204164965291956 0.00684603272403642 0.0190270818798757 0.00796178343949045 0.00957029380801991
"conmigo" 0.0237004266076789 0.0267397553312387 0.0108026358431457 0.0339443312966735 0 0.0337427453097584 0.0904104635043096 0.00634840020314881 0 0 0.0114797382619676 0.0217108119843682 0.0636190129964555 0.0487431237379013 0.0408329930583912 0.0273841308961457 0.0507388850130018 0 0
"haya" 0.0158002844051193 0.0133698776656194 0.0540131792157286 0 0.0485706355814599 0.0674854906195168 0.0301368211681032 0.0253936008125952 0 0.0549073438572409 0 0.0325662179765523 0.0272652912841952 0.0348165169556438 0.0136109976861304 0 0.0126847212532505 0.0159235668789809 0
"junto" 0.00790014220255965 0.0334246941640484 0.0540131792157286 0.00848608282416836 0.00693866222592284 0.0404912943717101 0.0241094569344826 0.031742001015744 0.0132397722759169 0.109814687714482 0 0.0325662179765523 0.0363537217122603 0.0348165169556438 0.034027494215326 0.0342301636201821 0.0380541637597514 0.0159235668789809 0.0478514690400995
"pido" 0.0237004266076789 0.0401096329968581 0.0756184509020201 0.0339443312966735 0.0138773244518457 0 0.0241094569344826 0.00634840020314881 0.0264795445518337 0.0823610157858614 0 0.0325662179765523 0.0363537217122603 0.0417798203467725 0.0068054988430652 0.0547682617922914 0.00634236062662523 0.0238853503184713 0.00957029380801991
"algo" 0.0474008532153579 0.0133698776656194 0.0864210867451658 0.0254582484725051 0.00693866222592284 0.00674854906195168 0.0180820927008619 0.031742001015744 0 0.0137268359643102 0.0688784295718058 0.0434216239687364 0.0727074434245206 0.00696330339112875 0.034027494215326 0 0.0317118031331262 0.0318471337579618 0.00957029380801991
"bueno" 0.0395007110127982 0.0267397553312387 0.0972237225883116 0.0169721656483367 0.00693866222592284 0.0134970981239034 0.0180820927008619 0.0507872016251905 0.00661988613795843 0.0411805078929307 0.0229594765239353 0.0434216239687364 0.0272652912841952 0.0139266067822575 0.0204164965291956 0.0410761963442185 0.0126847212532505 0.0238853503184713 0.00957029380801991
"ello" 0 0.020054816498429 0.118828994274603 0 0 0.0337427453097584 0.0241094569344826 0.0444388014220416 0.0198596584138753 0.0137268359643102 0.0114797382619676 0.0542770299609205 0.0545305825683904 0.0208899101733863 0.0204164965291956 0.0273841308961457 0.0507388850130018 0.00796178343949045 0.0191405876160398
"hija" 0.0316005688102386 0.0133698776656194 0 0.00848608282416836 0.0138773244518457 0.0134970981239034 0 0.0571356018283393 0.119157950483252 0 0 0 0.0363537217122603 0.0487431237379013 0.0068054988430652 0 0.0317118031331262 0.0875796178343949 0
"morir" 0.0316005688102386 0.0668493883280968 0.0216052716862915 0.0424304141208418 0.0138773244518457 0.0134970981239034 0.0180820927008619 0 0.0529590891036674 0.0411805078929307 0.0459189530478705 0.0217108119843682 0.0363537217122603 0 0.1565264733905 0.0753063599644006 0.0317118031331262 0.0477707006369427 0.00957029380801991
"soldado" 0.00790014220255965 0 0 0 0 0 0.114519920438792 0.0126968004062976 0.0132397722759169 0.123541523678792 0.126277120881644 0.0542770299609205 0 0 0.0816659861167824 0.0136920654480728 0.0190270818798757 0 0
"vive" 0.0316005688102386 0 0.0108026358431457 0.135777325186694 0.0138773244518457 0.0809825887434202 0.0301368211681032 0.0126968004062976 0.00661988613795843 0 0 0.0325662179765523 0 0.0208899101733863 0.0136109976861304 0.0136920654480728 0.00634236062662523 0.0557324840764331 0.00957029380801991
"debe" 0.0158002844051193 0.0534795106624774 0.0540131792157286 0.0169721656483367 0.0555092978073827 0.0269941962478067 0.0241094569344826 0.0126968004062976 0 0.0137268359643102 0 0.0434216239687364 0.0272652912841952 0.0348165169556438 0.0272219953722608 0.0410761963442185 0.0507388850130018 0.0318471337579618 0.0574217628481194
"general" 0.00790014220255965 0.020054816498429 0.0108026358431457 0 0 0 0.0542462781025857 0.0190452006094464 0.046339202965709 0.233356211393274 0.0573986913098381 0 0 0.0139266067822575 0.0748604872737172 0 0.0190270818798757 0 0
"ir" 0.00790014220255965 0.00668493883280968 0.0540131792157286 0 0.0277546489036914 0.0674854906195168 0.0301368211681032 0.0126968004062976 0.0264795445518337 0.137268359643102 0 0.0217108119843682 0.0181768608561301 0.0139266067822575 0.0544439907445216 0.0753063599644006 0.0443965243863766 0.0796178343949045 0.00957029380801991
"pedro" 0 0.0267397553312387 0.0108026358431457 0.0169721656483367 0.0138773244518457 0 0.0180820927008619 0.215845606907059 0 0.0274536719286205 0 0 0 0 0 0.0479222290682549 0.00634236062662523 0 0.00957029380801991
"pueblo" 0.0711012798230368 0.0534795106624774 0 0.0339443312966735 0.0138773244518457 0.00674854906195168 0 0.0190452006094464 0.0198596584138753 0.0823610157858614 0.0573986913098381 0 0 0.0487431237379013 0.136109976861304 0.0342301636201821 0.0253694425065009 0.00796178343949045 0.00957029380801991
"sombra" 0.0158002844051193 0.00668493883280968 0.0216052716862915 0.0254582484725051 0.0971412711629198 0.0472398434336618 0.00602736423362064 0.0253936008125952 0.0264795445518337 0.0137268359643102 0.0688784295718058 0.0217108119843682 0 0.00696330339112875 0 0.0136920654480728 0.00634236062662523 0.0159235668789809 0.0191405876160398
"verte" 0.0711012798230368 0.00668493883280968 0.0216052716862915 0.0594025797691785 0.0138773244518457 0.020245647185855 0.0482189138689651 0 0.0264795445518337 0.0137268359643102 0 0.0217108119843682 0.0454421521403254 0.027853213564515 0.0136109976861304 0.0547682617922914 0.0190270818798757 0.0398089171974522 0.0287108814240597
"dido" 0 0.00668493883280968 0.0108026358431457 0 0 0 0 0 0 0 0 0.488493269648285 0 0 0 0 0 0 0
"dioses" 0.292305261494707 0.0133698776656194 0 0 0.0208159866777685 0 0 0 0.00661988613795843 0 0 0.0434216239687364 0 0 0.0204164965291956 0 0 0.0557324840764331 0
"esperanza" 0.0711012798230368 0.0534795106624774 0.0216052716862915 0 0.0346933111296142 0.0134970981239034 0.0301368211681032 0.031742001015744 0 0 0 0.0325662179765523 0.0363537217122603 0.027853213564515 0.0136109976861304 0.0273841308961457 0.0887930487727532 0.0159235668789809 0.0478514690400995
"honra" 0.0395007110127982 0.020054816498429 0.0216052716862915 0.093346911065852 0.0138773244518457 0.0404912943717101 0.0301368211681032 0.0380904012188928 0.0132397722759169 0 0 0 0.0181768608561301 0.0208899101733863 0.0408329930583912 0.0273841308961457 0.0570812456396271 0.0636942675159236 0
"manda" 0.0553009954179175 0.0133698776656194 0.0108026358431457 0.0254582484725051 0.00693866222592284 0.00674854906195168 0.0120547284672413 0.00634840020314881 0.119157950483252 0.0686341798215511 0 0.0325662179765523 0 0.0208899101733863 0.0068054988430652 0.0136920654480728 0.0317118031331262 0.0477707006369427 0
"mientras" 0.0158002844051193 0 0.0432105433725829 0.0254582484725051 0.0416319733555371 0.0404912943717101 0.0180820927008619 0.00634840020314881 0.0132397722759169 0 0.0114797382619676 0.0868432479374729 0.0363537217122603 0.0487431237379013 0.0136109976861304 0.0342301636201821 0.00634236062662523 0.00796178343949045 0.0287108814240597
"nuestras" 0.0237004266076789 0.0869042048265258 0 0.0169721656483367 0.0485706355814599 0.0337427453097584 0.00602736423362064 0.00634840020314881 0.00661988613795843 0.0274536719286205 0.0114797382619676 0.0217108119843682 0.0545305825683904 0.0208899101733863 0.115693480332108 0.00684603272403642 0.0190270818798757 0 0.00957029380801991
"príncipe" 0.0632011376204772 0.00668493883280968 0 0.10183299389002 0 0 0 0.0126968004062976 0 0 0.0229594765239353 0 0.136326456420976 0.0487431237379013 0 0 0.0126847212532505 0 0
"razones" 0.0632011376204772 0.0401096329968581 0.0108026358431457 0.00848608282416836 0.0138773244518457 0.0404912943717101 0.0120547284672413 0.0126968004062976 0.0397193168277506 0.0549073438572409 0 0.0217108119843682 0.0363537217122603 0.0208899101733863 0.0204164965291956 0.0273841308961457 0.0190270818798757 0.0398089171974522 0.0382811752320796
"soldados" 0.0711012798230368 0.00668493883280968 0 0 0 0 0.0542462781025857 0 0.0132397722759169 0.205902539464653 0.0459189530478705 0.0217108119843682 0 0.0348165169556438 0.0272219953722608 0.0136920654480728 0.0697659668928775 0 0.0382811752320796
"vista" 0 0.0267397553312387 0.0540131792157286 0.0169721656483367 0.0485706355814599 0.0809825887434202 0.0120547284672413 0.0380904012188928 0.0132397722759169 0.0137268359643102 0.0229594765239353 0.0217108119843682 0.00908843042806507 0.00696330339112875 0.0544439907445216 0.0273841308961457 0 0.0318471337579618 0.0191405876160398
"alegre" 0.0158002844051193 0 0 0.0254582484725051 0.0693866222592284 0.0134970981239034 0.0421915496353445 0.031742001015744 0.0198596584138753 0 0.0459189530478705 0.0325662179765523 0.00908843042806507 0.0417798203467725 0.0068054988430652 0.0273841308961457 0.0443965243863766 0.00796178343949045 0.0191405876160398
"culpa" 0.0553009954179175 0.0334246941640484 0.0216052716862915 0.0594025797691785 0 0.0134970981239034 0.0783557350370683 0.00634840020314881 0.0132397722759169 0 0 0.0217108119843682 0.0181768608561301 0.0208899101733863 0.0204164965291956 0.0547682617922914 0.00634236062662523 0.0477707006369427 0.00957029380801991
"dónde" 0.0395007110127982 0 0.0216052716862915 0.00848608282416836 0.0208159866777685 0.0674854906195168 0.0180820927008619 0.0126968004062976 0 0 0 0.0542770299609205 0.0817958738525857 0.0417798203467725 0.0204164965291956 0.0684603272403642 0.0443965243863766 0.00796178343949045 0.124413819504259
"hijos" 0.0474008532153579 0.0133698776656194 0.0108026358431457 0.169721656483367 0.0902026089369969 0.00674854906195168 0 0 0.00661988613795843 0 0.0114797382619676 0 0 0.00696330339112875 0.108887981489043 0.0136920654480728 0.00634236062662523 0.00796178343949045 0
"pechos" 0.0316005688102386 0.0334246941640484 0 0.0848608282416836 0.0832639467110741 0.0404912943717101 0 0 0 0.0137268359643102 0 0 0.00908843042806507 0.0487431237379013 0.0408329930583912 0.00684603272403642 0.0380541637597514 0 0.0191405876160398
"quel" 0 0 0 0.00848608282416836 0.0346933111296142 0 0 0 0.264795445518337 0 0 0 0 0 0 0.0136920654480728 0 0 0
"tuya" 0.0158002844051193 0.0267397553312387 0.0216052716862915 0.093346911065852 0.0624479600333056 0 0.0361641854017238 0.0126968004062976 0.0132397722759169 0 0.0229594765239353 0 0.0272652912841952 0.0208899101733863 0.0204164965291956 0 0.0126847212532505 0.0238853503184713 0.0478514690400995
"tuyo" 0.0316005688102386 0.0133698776656194 0.0324079075294372 0.0678886625933469 0.0416319733555371 0.0539883924956134 0 0.00634840020314881 0.0397193168277506 0 0.0229594765239353 0.0108554059921841 0.00908843042806507 0.027853213564515 0.034027494215326 0.0136920654480728 0.0570812456396271 0.00796178343949045 0.00957029380801991
"cierta" 0.0553009954179175 0.0267397553312387 0.0108026358431457 0.00848608282416836 0 0.0269941962478067 0.0361641854017238 0.0698324022346369 0.00661988613795843 0 0.0229594765239353 0.0325662179765523 0.0272652912841952 0.0139266067822575 0.0272219953722608 0.0342301636201821 0.0443965243863766 0.0318471337579618 0.00957029380801991
"deja" 0.0237004266076789 0.020054816498429 0.0324079075294372 0.0678886625933469 0.00693866222592284 0.0404912943717101 0.0542462781025857 0 0 0.0686341798215511 0 0.0108554059921841 0.0272652912841952 0.0208899101733863 0.034027494215326 0.0479222290682549 0.0253694425065009 0.071656050955414 0.0191405876160398
"hará" 0.0158002844051193 0.00668493883280968 0.0648158150588744 0.0339443312966735 0.0138773244518457 0.0134970981239034 0.0421915496353445 0.0444388014220416 0 0.0274536719286205 0.0229594765239353 0.0434216239687364 0.00908843042806507 0.0348165169556438 0.0544439907445216 0.0342301636201821 0.0380541637597514 0.0557324840764331 0
"hermana" 0 0.0467945718296678 0 0 0.00693866222592284 0.0134970981239034 0.0843830992706889 0.031742001015744 0.0595789752416258 0 0.0114797382619676 0.0651324359531046 0 0 0.0204164965291956 0.0136920654480728 0 0 0
"hizo" 0 0.00668493883280968 0.0864210867451658 0.0339443312966735 0.0138773244518457 0.0742340396814685 0.0482189138689651 0.0126968004062976 0.0198596584138753 0.0137268359643102 0.0344392147859029 0 0.0181768608561301 0 0.0136109976861304 0.0136920654480728 0.0380541637597514 0.0398089171974522 0.0191405876160398
"mora" 0.00790014220255965 0.0401096329968581 0 0.00848608282416836 0.0138773244518457 0.00674854906195168 0.162738834307757 0.031742001015744 0.00661988613795843 0 0 0 0 0.00696330339112875 0 0.0889984254124735 0.0443965243863766 0.0159235668789809 0.00957029380801991
"padres" 0.0711012798230368 0.0869042048265258 0.0216052716862915 0.0763747454175153 0 0.00674854906195168 0.0241094569344826 0.0126968004062976 0.00661988613795843 0 0.0114797382619676 0 0 0.0208899101733863 0.0272219953722608 0.0136920654480728 0.00634236062662523 0.0159235668789809 0.0191405876160398
"reyno" 0 0 0 0 0 0 0 0 0.284655103932212 0 0.0229594765239353 0 0 0 0 0 0 0 0
"roma" 0 0.00668493883280968 0.0324079075294372 0 0 0.0134970981239034 0 0.00634840020314881 0 0.494166094715168 0.0229594765239353 0 0 0 0.0136109976861304 0 0 0 0.0478514690400995
"seguro" 0 0 0.0324079075294372 0.0254582484725051 0.0138773244518457 0.0134970981239034 0.0361641854017238 0.0126968004062976 0.105918178207335 0.0274536719286205 0.0114797382619676 0.0325662179765523 0.0454421521403254 0 0.0544439907445216 0.0205380981721093 0.0380541637597514 0.0398089171974522 0.0191405876160398
"trae" 0 0 0 0.0254582484725051 0.0902026089369969 0.0337427453097584 0.0602736423362064 0.0126968004062976 0.0264795445518337 0 0.0229594765239353 0 0.0272652912841952 0.0208899101733863 0.0136109976861304 0.0273841308961457 0.0126847212532505 0.0477707006369427 0
"ve" 0 0.020054816498429 0.0540131792157286 0.0169721656483367 0.00693866222592284 0.0134970981239034 0.0241094569344826 0.0380904012188928 0.046339202965709 0.0549073438572409 0.0344392147859029 0 0.0363537217122603 0.027853213564515 0.0068054988430652 0.0205380981721093 0.0190270818798757 0.0636942675159236 0.0191405876160398
"viva" 0.0316005688102386 0.0534795106624774 0.0108026358431457 0.00848608282416836 0.0693866222592284 0.0337427453097584 0.0241094569344826 0 0.0264795445518337 0 0 0.0325662179765523 0.00908843042806507 0.027853213564515 0.0204164965291956 0.00684603272403642 0.0317118031331262 0.0238853503184713 0.0765623504641593
"cielos" 0.0474008532153579 0.0133698776656194 0 0.118805159538357 0.0624479600333056 0.0404912943717101 0.0120547284672413 0.0190452006094464 0 0 0 0.0108554059921841 0 0.00696330339112875 0.034027494215326 0.0273841308961457 0.0317118031331262 0 0.0287108814240597
"delante" 0.0395007110127982 0.0401096329968581 0.0324079075294372 0.0254582484725051 0.00693866222592284 0.0337427453097584 0.0120547284672413 0.0253936008125952 0.0397193168277506 0.0137268359643102 0.0459189530478705 0.0325662179765523 0.00908843042806507 0 0 0.0273841308961457 0.0126847212532505 0.0398089171974522 0.00957029380801991
"entrañas" 0.0316005688102386 0.0133698776656194 0.0324079075294372 0.0424304141208418 0.0763252844851513 0.0134970981239034 0.0120547284672413 0.0126968004062976 0 0.0137268359643102 0.0459189530478705 0.0217108119843682 0.0272652912841952 0.0208899101733863 0.0272219953722608 0.00684603272403642 0.0190270818798757 0.00796178343949045 0.0957029380801991
"haz" 0.0237004266076789 0 0.0432105433725829 0.00848608282416836 0.00693866222592284 0.0269941962478067 0.0361641854017238 0.0698324022346369 0.046339202965709 0.0137268359643102 0.0344392147859029 0 0.00908843042806507 0.0139266067822575 0.0204164965291956 0.00684603272403642 0.0317118031331262 0.0159235668789809 0.0287108814240597
"manera" 0.0711012798230368 0.0334246941640484 0.0108026358431457 0 0.0208159866777685 0.0269941962478067 0.0361641854017238 0.0253936008125952 0.00661988613795843 0 0.0114797382619676 0 0.0727074434245206 0.0139266067822575 0.034027494215326 0.0205380981721093 0.0317118031331262 0.0238853503184713 0.00957029380801991
"marte" 0.0158002844051193 0.0133698776656194 0 0.00848608282416836 0 0.0472398434336618 0.102465191971551 0 0.0198596584138753 0.0823610157858614 0.0114797382619676 0.0325662179765523 0.00908843042806507 0.00696330339112875 0.0204164965291956 0 0.0317118031331262 0.00796178343949045 0.00957029380801991
"momento" 0.0158002844051193 0 0.0216052716862915 0.0254582484725051 0.00693866222592284 0.0337427453097584 0.0180820927008619 0.00634840020314881 0.0860585197934595 0.0549073438572409 0.0114797382619676 0.0217108119843682 0.0454421521403254 0.0139266067822575 0.0204164965291956 0.0479222290682549 0.0380541637597514 0.0557324840764331 0.0574217628481194
"muro" 0.0158002844051193 0.0133698776656194 0 0 0 0.00674854906195168 0.0421915496353445 0 0.0661988613795843 0.0960878517501716 0.0344392147859029 0.0542770299609205 0 0.0487431237379013 0.0748604872737172 0.0136920654480728 0.0126847212532505 0 0
"pensamientos" 0.0711012798230368 0.0133698776656194 0.0108026358431457 0.0424304141208418 0.0832639467110741 0.00674854906195168 0.0120547284672413 0.0126968004062976 0.0132397722759169 0 0.0114797382619676 0 0 0.0487431237379013 0.0068054988430652 0.0136920654480728 0.0126847212532505 0 0.00957029380801991
"ardiente" 0.0158002844051193 0 0 0 0.0485706355814599 0.0134970981239034 0.0180820927008619 0.00634840020314881 0.0595789752416258 0.0549073438572409 0.0344392147859029 0.0325662179765523 0.00908843042806507 0.05570642712903 0.0748604872737172 0.0136920654480728 0.0253694425065009 0.0159235668789809 0.0669920566561393
"demás" 0.0395007110127982 0.0267397553312387 0.0324079075294372 0.00848608282416836 0.0208159866777685 0.00674854906195168 0.0120547284672413 0.0126968004062976 0 0.0549073438572409 0.0229594765239353 0.0651324359531046 0.0363537217122603 0.0417798203467725 0 0 0.0253694425065009 0.0398089171974522 0.0478514690400995
"habrá" 0.0474008532153579 0.0133698776656194 0.0324079075294372 0.0254582484725051 0.0138773244518457 0.020245647185855 0.0723283708034477 0.0190452006094464 0 0 0 0.0325662179765523 0.0272652912841952 0.0208899101733863 0.0204164965291956 0.0136920654480728 0.0253694425065009 0 0
"licencia" 0 0.020054816498429 0.0216052716862915 0.0424304141208418 0 0.0269941962478067 0.0421915496353445 0.0126968004062976 0.0397193168277506 0.0823610157858614 0 0.0325662179765523 0.0181768608561301 0.0208899101733863 0.0136109976861304 0 0.0190270818798757 0.0557324840764331 0
"oro" 0.0158002844051193 0.020054816498429 0.0648158150588744 0.0339443312966735 0 0.0607369415575651 0.00602736423362064 0.0126968004062976 0.0132397722759169 0.0137268359643102 0 0.0868432479374729 0.00908843042806507 0.027853213564515 0.0136109976861304 0.0342301636201821 0.0317118031331262 0.0238853503184713 0.0191405876160398
"otras" 0.00790014220255965 0.0267397553312387 0.0324079075294372 0.0424304141208418 0.00693866222592284 0.0337427453097584 0.0120547284672413 0.0634840020314881 0 0.0274536719286205 0.0114797382619676 0.0325662179765523 0.0272652912841952 0.0208899101733863 0.0068054988430652 0.0136920654480728 0.0380541637597514 0.0318471337579618 0
"princesa" 0.0158002844051193 0 0 0 0 0 0 0.00634840020314881 0.198596584138753 0 0 0 0.0908843042806507 0 0 0 0 0 0
"pudo" 0.0632011376204772 0.0133698776656194 0.0324079075294372 0.0339443312966735 0.00693866222592284 0.020245647185855 0.0421915496353445 0.00634840020314881 0.0198596584138753 0.0411805078929307 0.0344392147859029 0.0108554059921841 0.0363537217122603 0 0 0.0136920654480728 0.0317118031331262 0.0238853503184713 0.0382811752320796
"vaya" 0.00790014220255965 0.0133698776656194 0.0108026358431457 0.0169721656483367 0.0138773244518457 0.0269941962478067 0.0482189138689651 0.0444388014220416 0.0198596584138753 0.0549073438572409 0.0114797382619676 0.0108554059921841 0.0363537217122603 0.0208899101733863 0.0204164965291956 0.0273841308961457 0.00634236062662523 0 0.0287108814240597
"veras" 0.00790014220255965 0.0133698776656194 0.0648158150588744 0.0169721656483367 0.00693866222592284 0.00674854906195168 0.0301368211681032 0.0190452006094464 0.0264795445518337 0 0 0.0217108119843682 0.0908843042806507 0.0417798203467725 0.0204164965291956 0.0136920654480728 0.00634236062662523 0 0.0382811752320796
"voces" 0.0553009954179175 0.100274082492145 0.0432105433725829 0.0169721656483367 0.0138773244518457 0.0337427453097584 0.00602736423362064 0.00634840020314881 0 0.0411805078929307 0 0 0.0181768608561301 0.00696330339112875 0.0068054988430652 0.00684603272403642 0.0126847212532505 0.0159235668789809 0.00957029380801991
"brazo" 0.142202559646074 0.00668493883280968 0.0540131792157286 0.00848608282416836 0.00693866222592284 0.0472398434336618 0.0180820927008619 0.00634840020314881 0 0.0274536719286205 0 0.0217108119843682 0 0.00696330339112875 0.0544439907445216 0.00684603272403642 0.0761083275195028 0.00796178343949045 0.0191405876160398
"cristianos" 0 0.120328898990574 0 0 0.00693866222592284 0 0.102465191971551 0.0126968004062976 0 0.0549073438572409 0 0 0 0 0 0.0958444581365099 0.13318957315913 0 0
"dime" 0.0158002844051193 0.0334246941640484 0.0324079075294372 0.00848608282416836 0 0.0742340396814685 0.0301368211681032 0.0126968004062976 0.046339202965709 0.0137268359643102 0 0 0.0272652912841952 0.0139266067822575 0.0136109976861304 0.0205380981721093 0.0761083275195028 0.0796178343949045 0.0478514690400995
"muley" 0 0.280767430978007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ofrece" 0.0237004266076789 0.0133698776656194 0 0 0.00693866222592284 0.0134970981239034 0.0361641854017238 0.0507872016251905 0.00661988613795843 0.0274536719286205 0 0.0542770299609205 0.0727074434245206 0.027853213564515 0.068054988430652 0.0479222290682549 0.00634236062662523 0 0.0382811752320796
"saber" 0.00790014220255965 0.0334246941640484 0.0108026358431457 0 0.0346933111296142 0.0404912943717101 0.0421915496353445 0.0253936008125952 0.046339202965709 0.0274536719286205 0 0.0108554059921841 0.00908843042806507 0.0139266067822575 0.0272219953722608 0.0547682617922914 0.0190270818798757 0.0318471337579618 0.0191405876160398
"ánimo" 0.0158002844051193 0.020054816498429 0.0540131792157286 0.0678886625933469 0.00693866222592284 0.00674854906195168 0.0180820927008619 0.0190452006094464 0 0.0549073438572409 0.0573986913098381 0 0.00908843042806507 0.0348165169556438 0.0408329930583912 0.0136920654480728 0.0443965243863766 0.071656050955414 0.0478514690400995
"contrario" 0.00790014220255965 0.0334246941640484 0.0540131792157286 0 0 0.0134970981239034 0.0180820927008619 0.00634840020314881 0.0132397722759169 0.0549073438572409 0.103317644357709 0.0434216239687364 0.0181768608561301 0.0208899101733863 0.0204164965291956 0.0136920654480728 0.00634236062662523 0.0238853503184713 0
"cuyo" 0.0158002844051193 0.020054816498429 0 0.0169721656483367 0.0763252844851513 0.0269941962478067 0.0180820927008619 0.00634840020314881 0.00661988613795843 0 0.091837906095741 0.0325662179765523 0.00908843042806507 0.0139266067822575 0.0272219953722608 0.00684603272403642 0 0.0159235668789809 0.0191405876160398
"della" 0.00790014220255965 0 0 0.0424304141208418 0.117957257840688 0.020245647185855 0.0241094569344826 0.0190452006094464 0.0529590891036674 0 0 0 0 0 0.0136109976861304 0.0547682617922914 0 0.127388535031847 0
"divino" 0.0474008532153579 0 0 0.0254582484725051 0.0485706355814599 0.0269941962478067 0.0120547284672413 0.00634840020314881 0 0.0274536719286205 0 0.0434216239687364 0.0181768608561301 0.0696330339112875 0 0.00684603272403642 0.0507388850130018 0.0238853503184713 0
"ellas" 0.00790014220255965 0.0334246941640484 0 0.0254582484725051 0.0138773244518457 0.0269941962478067 0.0482189138689651 0.0190452006094464 0.00661988613795843 0.0274536719286205 0.0114797382619676 0.0542770299609205 0.0272652912841952 0.0208899101733863 0.0408329930583912 0 0.0190270818798757 0.0318471337579618 0.0669920566561393
"favor" 0.0395007110127982 0.0267397553312387 0.0216052716862915 0.00848608282416836 0 0.0269941962478067 0.0361641854017238 0.0126968004062976 0.0264795445518337 0.0137268359643102 0 0.0651324359531046 0.0181768608561301 0.027853213564515 0.0204164965291956 0.0273841308961457 0.0317118031331262 0.0477707006369427 0.0287108814240597
